season,episode,title,airdate,runtime,rating,character,sentence,emotion_label,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise,sentiment_label,sentiment_negative,sentiment_neutral,sentiment_positive
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,"If it's our best hope for the
 island's survival, I'll go along with it.",neutral,0.029918,0.025018,0.005275,0.038781,0.889738,0.009535,0.001735,neutral,0.119527,0.547295,0.333178
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,There's no other way.,neutral,0.009637,0.028394,0.011958,0.008821,0.806047,0.100611,0.034533,neutral,0.206699,0.631419,0.161882
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,"But back then, you protected me.",neutral,0.240846,0.172562,0.014272,0.005638,0.540767,0.022209,0.003706,neutral,0.043691,0.618002,0.338307
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,Everyone stood up for me.,disgust,0.227556,0.337736,0.052519,0.193774,0.176648,0.008028,0.003738,positive,0.015164,0.225624,0.759212
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,And that's enough for me.,neutral,0.016939,0.011335,0.001056,0.089706,0.864258,0.004929,0.011778,positive,0.014979,0.281228,0.703793
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"You're fine with that, but I'm not.",neutral,0.215672,0.261205,0.034489,0.008852,0.412824,0.059558,0.007399,neutral,0.297293,0.623196,0.07951
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"Huh?
  I'll destroy the world
 and all our enemies.",surprise,0.35913,0.102342,0.061531,0.005339,0.074102,0.027406,0.370149,negative,0.656178,0.282027,0.061795
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,I'm gonna wipe out every last one of 'em.,disgust,0.207096,0.415123,0.032034,0.008137,0.253716,0.062449,0.021446,negative,0.734124,0.199054,0.066822
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"That's wrong! Not everyone
 off the island is an enemy!
  Most of them won't have any idea why
 they're being killed, just like your mom!
  I know, but the only sure way to end
 this cycle of revenge fueled by hate
  is to bury our hate-filled history
 along with civilization itself.",anger,0.837267,0.04414,0.028041,0.003194,0.021462,0.049866,0.01603,negative,0.90442,0.088378,0.007202
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"They want you to bear children
 as sacrifices for the island.",neutral,0.069296,0.112077,0.005678,0.070159,0.700509,0.03668,0.0056,neutral,0.408863,0.562687,0.02845
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"I won't let kids eat
 their parents anymore.",anger,0.713294,0.107586,0.018938,0.003626,0.090073,0.064745,0.001739,negative,0.82407,0.163517,0.012413
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Historia Reiss,"Eren, I
  If I don't do something to stop you,
 I won't be able to live with myself.",fear,0.117519,0.014166,0.506415,0.005749,0.038823,0.312882,0.004447,negative,0.744836,0.234191,0.020973
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"If it's hard on you, just wait till I can
 erase your memories with the Founder.",neutral,0.035217,0.018572,0.012576,0.001954,0.906082,0.021974,0.003624,neutral,0.36829,0.57068,0.061031
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"I can't!
  You can.",sadness,0.123034,0.023297,0.133758,0.013913,0.091476,0.447163,0.167359,neutral,0.211985,0.453933,0.334083
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"Because you're the ""worst girl
 in the world"" who saved me back then.",disgust,0.06004,0.914537,0.003084,0.000937,0.01394,0.005729,0.001733,negative,0.842849,0.131372,0.025779
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Zeke Yeager,"Headaches? I never heard anything
 from Ksaver or the researchers
  about an illness specific
 to the Ackermanns.",neutral,0.010819,0.027048,0.034172,0.001962,0.5225,0.021309,0.38219,negative,0.532766,0.448389,0.018845
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Zeke Yeager,"But records show their power awakens
 when their survival instinct is triggered.",neutral,0.028911,0.019233,0.178029,0.004079,0.701004,0.01339,0.055355,neutral,0.089326,0.850066,0.060608
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Zeke Yeager,"A reflex to ""protect their host""?
  I doubt it's anything like that.",neutral,0.051003,0.127189,0.015351,0.002724,0.603282,0.00482,0.195631,negative,0.517959,0.455378,0.026663
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Zeke Yeager,"The way I see it, Eren
  Her devotion towards you has nothing
 to do with some ""forced behavior.",neutral,0.05026,0.100894,0.010563,0.029135,0.779815,0.018605,0.010729,neutral,0.049419,0.715843,0.234738
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Zeke Yeager,"""
  I think she just likes you enough
 to rip apart Titans for you.",neutral,0.019346,0.008214,0.003638,0.181126,0.515244,0.016391,0.256041,neutral,0.081845,0.551844,0.366312
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"Say, Eren
  So? What will you say to her?
  What are you talking about?
 I've got four years to live, at best.",neutral,0.057706,0.022088,0.314717,0.008597,0.34581,0.021054,0.230029,neutral,0.233911,0.698781,0.067308
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"What if I got pregnant?
  Even after I'm dead,
 their lives will go on.",fear,0.080111,0.023515,0.597225,0.006976,0.222206,0.029826,0.040141,neutral,0.235692,0.711273,0.053035
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,I want them to.,neutral,0.340389,0.087468,0.023971,0.017751,0.40804,0.11543,0.006952,neutral,0.067429,0.696408,0.236163
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Eren Yeager,"I want them
  to live and be happy.",joy,0.005268,0.001194,0.000618,0.867273,0.039732,0.074332,0.011583,positive,0.035113,0.275034,0.689854
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Theo Magath,"A global, combined fleet
  Nearly every large cannon that exists in
 the world has been gathered here today.",surprise,0.023273,0.005428,0.057628,0.068093,0.319426,0.025971,0.50018,neutral,0.024237,0.782347,0.193416
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Theo Magath,"All the minds of humanity
 focused on a single purpose.",neutral,0.012615,0.011027,0.001957,0.004399,0.945493,0.013399,0.011108,neutral,0.149606,0.720136,0.130258
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Theo Magath,"Seeing how it's a miracle
 this fleet came together,
  if we can't stop this here,
 then nobody will.",surprise,0.035557,0.002,0.013058,0.154133,0.176433,0.006868,0.61195,neutral,0.197497,0.427548,0.374955
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Theo Magath,This rumbling.,anger,0.381029,0.091673,0.103909,0.004002,0.137997,0.237594,0.043795,negative,0.609896,0.349405,0.040699
4,28,The Dawn of Humanity,2022-04-03,25,9.6,Crowd,"That's!
  Yeah It's him!
  It's the Attack Titan!
  I'll wipe out
  every last one of 'em
  from this world!
  Corrections by masaca",surprise,0.086104,0.013631,0.010178,0.146792,0.101776,0.047265,0.594254,positive,0.111339,0.374512,0.514149
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,"I'll see you later, Eren.",neutral,0.003916,0.00626,0.002308,0.232692,0.72461,0.016943,0.01327,neutral,0.008876,0.630709,0.360415
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,Huh? Mikasa,surprise,0.005751,0.003372,0.003839,0.002659,0.121657,0.0026,0.860123,neutral,0.035253,0.892388,0.072359
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,Let's head back.,neutral,0.043445,0.042068,0.014111,0.033731,0.82426,0.040104,0.002282,neutral,0.026883,0.701669,0.271449
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,What am I doing here?,surprise,0.18878,0.044814,0.037266,0.005614,0.051712,0.018726,0.653089,neutral,0.202209,0.761092,0.036699
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,You're so out of it. Were you sound asleep?,disgust,0.166115,0.341286,0.015944,0.003191,0.112081,0.029435,0.331948,negative,0.86398,0.125952,0.010068
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,No,neutral,0.017023,0.05156,0.02549,0.00459,0.738318,0.141754,0.021266,neutral,0.141668,0.44065,0.417683
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"It's just, I feel like I",neutral,0.009813,0.054791,0.034676,0.059537,0.769905,0.057509,0.01377,neutral,0.254042,0.647793,0.098165
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,had a really long dream.,surprise,0.009978,0.002145,0.117604,0.207255,0.198856,0.214597,0.249566,neutral,0.379726,0.531465,0.088809
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,What was it about?,surprise,0.056425,0.017552,0.012211,0.003487,0.229775,0.007779,0.672771,neutral,0.052224,0.877592,0.070184
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I can't remember,surprise,0.019065,0.060583,0.053973,0.002001,0.128048,0.060071,0.676259,neutral,0.199184,0.680955,0.119861
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,"Eren,",neutral,0.012255,0.036063,0.006192,0.033949,0.827827,0.043926,0.039788,neutral,0.031985,0.754373,0.213642
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Mikasa Ackerman,why are you crying?,surprise,0.088548,0.018966,0.030911,0.002107,0.032991,0.087424,0.739054,negative,0.700852,0.282382,0.016766
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Narrator,Chapter 1,neutral,0.028708,0.035729,0.145895,0.029418,0.703362,0.023767,0.033122,neutral,0.036837,0.778686,0.184477
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Narrator,The Rumbling,sadness,0.033636,0.048509,0.165373,0.010003,0.205251,0.403492,0.133737,neutral,0.165494,0.722092,0.112413
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"Listen, Halil. Me and you are the only ones",neutral,0.110889,0.046765,0.020234,0.013382,0.737421,0.061063,0.010246,neutral,0.035025,0.580306,0.384669
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,who know where this is.,surprise,0.021865,0.009705,0.004011,0.010345,0.103635,0.012513,0.837926,neutral,0.179745,0.786594,0.033661
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,I'm gonna stash money here,neutral,0.023925,0.023847,0.006213,0.14225,0.737892,0.050395,0.015477,neutral,0.046367,0.686376,0.267257
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,until this sack is full.,neutral,0.096678,0.037771,0.024064,0.008696,0.749976,0.058793,0.024023,neutral,0.369268,0.551895,0.078837
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Then we'll have enough for everyone,neutral,0.004558,0.003912,0.001091,0.00722,0.968043,0.004104,0.011072,positive,0.010438,0.21068,0.778882
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,to be able to live someplace nice.,joy,0.000894,0.00093,0.000454,0.978137,0.006099,0.006038,0.007449,positive,0.030467,0.358796,0.610738
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"But, Ramzi, if you keep this up",neutral,0.101934,0.095969,0.005808,0.030605,0.723044,0.024468,0.018173,neutral,0.262241,0.641282,0.096477
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"someday you'll lose your left hand, too.",sadness,0.006183,0.02284,0.032783,0.002671,0.085025,0.834235,0.016263,negative,0.60318,0.361042,0.035779
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,You shouldn't make Grandpa any sadder.,sadness,0.002104,0.004719,0.002341,0.003332,0.027098,0.953858,0.006548,negative,0.87938,0.110459,0.010161
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,But someone has to do this.,neutral,0.067937,0.177385,0.004541,0.003292,0.623365,0.03596,0.08752,neutral,0.428539,0.503394,0.068068
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"With all of us stuck in those shabby tents,",disgust,0.030081,0.535125,0.01715,0.003544,0.201765,0.196762,0.015574,negative,0.834497,0.156722,0.00878
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,it's so hard to survive the winter,sadness,0.006058,0.002653,0.034153,0.001971,0.004587,0.946435,0.004143,negative,0.876283,0.105388,0.018329
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,People will keep dying every year.,neutral,0.062653,0.23846,0.021377,0.001976,0.464074,0.193926,0.017534,negative,0.89184,0.097884,0.010276
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"So, Halil, if I die, please give",sadness,0.102774,0.098885,0.054793,0.011143,0.281624,0.446328,0.004453,neutral,0.384414,0.561916,0.05367
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,this money to everyone for me.,neutral,0.024211,0.007067,0.002314,0.228544,0.542044,0.00976,0.18606,neutral,0.089535,0.585608,0.324857
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Ramzi,neutral,0.013734,0.018265,0.008314,0.005986,0.853241,0.033007,0.067453,neutral,0.110877,0.741999,0.147124
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Hide it!,anger,0.905737,0.020267,0.012818,0.00441,0.03966,0.005957,0.011151,neutral,0.181656,0.623027,0.195317
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,What's going on?,surprise,0.079073,0.028224,0.024553,0.004575,0.073102,0.015307,0.775166,neutral,0.085918,0.862488,0.051594
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,The townspeople are fleeing?,neutral,0.088927,0.039812,0.33707,0.002424,0.352823,0.034733,0.144211,neutral,0.254407,0.732944,0.012649
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Why?,surprise,0.031256,0.007764,0.007149,0.001833,0.02247,0.003716,0.925813,neutral,0.146331,0.698502,0.155167
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"Later, though I'm not sure",neutral,0.004715,0.009691,0.017662,0.003147,0.88084,0.018238,0.065707,neutral,0.062157,0.891608,0.046236
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"exactly how far in the future,",neutral,0.009886,0.00696,0.005421,0.002705,0.870114,0.005372,0.099542,neutral,0.019782,0.811571,0.168647
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I massacre these people.,anger,0.456273,0.141343,0.378394,0.001586,0.011695,0.006202,0.004507,negative,0.910193,0.070634,0.019173
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"Before too long, they'll all die.",neutral,0.035488,0.109368,0.015725,0.003963,0.684341,0.14459,0.006525,negative,0.872802,0.117048,0.01015
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"No, I kill them.",anger,0.749847,0.08632,0.129218,0.002046,0.016804,0.013839,0.001927,negative,0.751528,0.215489,0.032983
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,It's already determined that I do.,neutral,0.013722,0.007842,0.003804,0.023841,0.936062,0.009583,0.005145,neutral,0.033783,0.819947,0.14627
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I imagine we never found a way,surprise,0.014516,0.014352,0.01378,0.004017,0.288193,0.010404,0.654738,negative,0.744145,0.236456,0.0194
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,for Paradis Island to survive.,sadness,0.020311,0.009766,0.027128,0.028938,0.37409,0.471599,0.068168,neutral,0.038632,0.77049,0.190878
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,Everything here will be gone.,sadness,0.083822,0.118625,0.035867,0.006119,0.329102,0.402937,0.023528,negative,0.661952,0.308465,0.029583
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"The homes,",neutral,0.040145,0.034513,0.018373,0.062603,0.632589,0.095458,0.116319,neutral,0.085794,0.77377,0.140435
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"the people,",neutral,0.101286,0.042,0.004477,0.037212,0.771838,0.017875,0.025313,neutral,0.103537,0.778383,0.11808
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"the animals,",neutral,0.023712,0.0698,0.006868,0.020983,0.805545,0.04032,0.032772,neutral,0.289613,0.656407,0.05398
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"people's lives,",neutral,0.057521,0.020846,0.013287,0.01317,0.669705,0.068902,0.156568,neutral,0.148633,0.764005,0.087362
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,their dreams,fear,0.022546,0.001792,0.39759,0.04212,0.236921,0.131127,0.167905,neutral,0.080821,0.704133,0.215045
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,What would Mom think?,neutral,0.062466,0.028186,0.015818,0.004587,0.752203,0.006626,0.130114,neutral,0.079969,0.883279,0.036752
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,Shouldn't we Eldians be the ones to die?,anger,0.331809,0.252414,0.036356,0.00115,0.291293,0.071978,0.015,negative,0.790261,0.20389,0.005849
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,In the same way the King of the walls,neutral,0.116527,0.122204,0.046624,0.031618,0.577421,0.022554,0.083053,neutral,0.056674,0.8099,0.133425
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,chose a path that led to death?,fear,0.02208,0.032052,0.401018,0.001971,0.233985,0.217115,0.091779,negative,0.795146,0.197647,0.007207
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"At the very least,",neutral,0.014632,0.040252,0.00411,0.047908,0.878515,0.006289,0.008295,neutral,0.086442,0.707761,0.205797
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,the death toll on the island,sadness,0.005822,0.001751,0.044795,0.002768,0.018779,0.884404,0.041682,negative,0.744799,0.243224,0.011977
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,would be but a fraction,neutral,0.013658,0.013046,0.00385,0.010791,0.693186,0.01593,0.249539,neutral,0.320637,0.587994,0.091369
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,of that of the rest of the world.,neutral,0.027688,0.061582,0.013902,0.005325,0.799152,0.042057,0.050293,neutral,0.116408,0.820505,0.063087
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,It's also true that if Eldians completely,neutral,0.059329,0.034944,0.023477,0.013218,0.746659,0.020392,0.10198,neutral,0.082081,0.828677,0.089242
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"die out, the Titan problem goes away.",neutral,0.04407,0.012075,0.008829,0.010519,0.855639,0.051215,0.017653,neutral,0.171196,0.633474,0.195331
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I just can't accept,sadness,0.015719,0.010206,0.008737,0.00124,0.014698,0.935068,0.014331,negative,0.820824,0.16593,0.013246
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,things ending that way,neutral,0.016683,0.025526,0.011135,0.011806,0.565135,0.224289,0.145426,neutral,0.396189,0.572519,0.031291
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,This scene,neutral,0.043395,0.318139,0.102771,0.032133,0.348462,0.02193,0.13317,neutral,0.097938,0.620804,0.281258
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I've seen it in memories of the future.,neutral,0.00538,0.022601,0.003182,0.002921,0.939319,0.003974,0.022622,neutral,0.03413,0.741595,0.224275
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"Most likely,",neutral,0.028232,0.030704,0.016233,0.016231,0.85865,0.018076,0.031875,neutral,0.038356,0.746047,0.215597
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I save this kid.,neutral,0.034083,0.012254,0.019439,0.257949,0.568371,0.082456,0.025448,positive,0.076624,0.375386,0.54799
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,This kid's a foreign refugee,neutral,0.043162,0.327969,0.004528,0.003445,0.439409,0.009831,0.171656,negative,0.663631,0.321513,0.014856
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,and a serial pickpocket.,anger,0.383866,0.35569,0.037969,0.005409,0.171831,0.027288,0.017947,negative,0.684805,0.279165,0.036031
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,This is where we do business.,neutral,0.012266,0.018833,0.005018,0.007792,0.944937,0.005411,0.005743,neutral,0.01655,0.85592,0.12753
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,"In other words, for us,",neutral,0.038232,0.037462,0.013851,0.025179,0.837029,0.011279,0.036969,neutral,0.015132,0.840658,0.144211
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,this is pest control.,neutral,0.018947,0.031584,0.013933,0.00161,0.912292,0.011203,0.01043,neutral,0.40339,0.553223,0.043387
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,This ain't got nothin' to do,neutral,0.223538,0.254877,0.01535,0.029132,0.272472,0.148807,0.055824,negative,0.680269,0.289378,0.030353
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,with you. Get lost.,anger,0.293399,0.04442,0.120311,0.004386,0.267718,0.24923,0.020536,negative,0.817929,0.166867,0.015204
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,Yeah That's true.,neutral,0.010892,0.019075,0.002307,0.005893,0.948807,0.005484,0.007542,neutral,0.128239,0.66441,0.207351
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,What am I thinking?,surprise,0.123265,0.058181,0.023376,0.00567,0.070952,0.011643,0.706914,neutral,0.102093,0.844384,0.053523
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"I eventually kill this kid, too.",anger,0.686502,0.168877,0.085451,0.002573,0.027967,0.026134,0.002497,negative,0.920567,0.070155,0.009278
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,Who do I think I am?,surprise,0.022683,0.006855,0.013315,0.006179,0.140272,0.007146,0.803549,neutral,0.113918,0.826153,0.059929
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Take this!,anger,0.828058,0.008925,0.016556,0.020191,0.105194,0.003312,0.017764,neutral,0.029743,0.572734,0.397524
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I've committed horrible acts of violence.,fear,0.015516,0.077047,0.880291,0.001544,0.00418,0.018642,0.00278,negative,0.938734,0.05359,0.007675
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I have no business acting,anger,0.320845,0.167156,0.055091,0.046545,0.141588,0.259388,0.009387,negative,0.592169,0.365848,0.041983
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,like a righteous person.,anger,0.480147,0.163277,0.004452,0.178422,0.159772,0.00987,0.004059,positive,0.05693,0.323341,0.619729
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,It appears the future doesn't change.,neutral,0.006205,0.008173,0.002099,0.006601,0.956589,0.005744,0.014588,negative,0.537335,0.441615,0.02105
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Thanks!,joy,0.027271,0.003448,0.001706,0.674588,0.141862,0.007227,0.143898,positive,0.009295,0.086,0.904706
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"I'm the same as you, Reiner.",neutral,0.004272,0.01325,0.003556,0.007052,0.938142,0.008218,0.025511,neutral,0.071434,0.802858,0.125708
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,A half-assed piece of shit.,disgust,0.094996,0.891503,0.001734,0.000695,0.005996,0.004007,0.00107,negative,0.937896,0.052683,0.009421
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,"No, that's wrong.",anger,0.432422,0.432268,0.026412,0.001662,0.052803,0.052214,0.00222,negative,0.86628,0.124799,0.00892
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm worse than that.,disgust,0.052057,0.918116,0.011425,0.000503,0.00486,0.012329,0.000711,negative,0.928858,0.063028,0.008113
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm sorry.,sadness,0.003488,0.017096,0.013454,0.002832,0.034262,0.91138,0.017488,negative,0.603574,0.362403,0.034024
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Eren Yeager,I'm sorry. I'm so sorry.,sadness,0.003653,0.014152,0.011426,0.00231,0.018758,0.934739,0.014963,negative,0.817836,0.163275,0.018888
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Why're you crying?,surprise,0.248853,0.073949,0.029179,0.003759,0.046463,0.072063,0.525734,negative,0.713821,0.269948,0.01623
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Ramzi! Halil!,joy,0.197131,0.021013,0.013018,0.333229,0.086573,0.024357,0.32468,neutral,0.071187,0.640812,0.288
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Hurry! Come with us!,neutral,0.300441,0.055742,0.125174,0.159595,0.315141,0.017665,0.026242,positive,0.010585,0.279011,0.710404
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Unknown,Ramzi!,surprise,0.22435,0.02987,0.010054,0.108556,0.073544,0.016945,0.536681,neutral,0.032986,0.513254,0.45376
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Run! Run!,joy,0.159408,0.007564,0.009899,0.406585,0.257371,0.02576,0.133413,positive,0.045066,0.384733,0.570202
4,29,Attack on Titan: The Final Chapters (Part One),2023-03-04,61,9.5,Crowd,Why are there Titans?!,surprise,0.070142,0.015832,0.009891,0.002055,0.042608,0.009412,0.85006,neutral,0.453774,0.497239,0.048987
