character,season,episode,title,airdate,n_lines,md_F1_mean,md_F2_mean,inout_F1_mean,ep_order,season_f
Oluo Bozado,1,9,Whereabouts of His Left Arm - The Struggle for Trost (5),2013-06-02,1,-0.23196171123716403,-0.11297841190507484,-0.8857418151523451,73,Season 1
Oluo Bozado,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,1,-0.2268558180955187,1.070820210852991,2.4734327042906403,20,Season 1
Oluo Bozado,1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,4,-0.23293691564739952,-0.13219205866669953,0.22682174028729124,80,Season 1
Oluo Bozado,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,1,-0.23310192992892553,-0.3328491962516242,1.3494426876160324,2,Season 1
Oluo Bozado,1,17,Female Titan - The 57th Exterior Scouting Mission (1),2013-08-04,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,21,Season 1
Oluo Bozado,1,18,Forest of Giant Trees - The 57th Exterior Scouting Mission (2),2013-08-11,2,-0.23310192992892553,-0.3328491962516242,0.23657460204365763,22,Season 1
Oluo Bozado,1,19,Bite - The 57th Exterior Scouting Mission (3),2013-08-18,4,1.217963298638233,-0.08424837152677393,0.5111717084189782,81,Season 1
Oluo Bozado,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,6,-0.2322169946762429,0.15116240293638156,-0.14306711652079301,23,Season 1
Onyankopon,4,9,Brave Volunteers,2021-02-07,3,-0.23310192992892553,-0.3328491962516242,0.6008257026417126,54,Season 4
Onyankopon,4,11,Impostors,2021-02-21,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,70,Season 4
Onyankopon,4,13,Children of the Forest,2021-03-07,4,-0.23300323501230827,-0.2893225698138287,0.7865314563776009,74,Season 4
Onyankopon,4,17,Judgement,2022-01-09,4,-0.23338349937730513,0.7593650741027271,0.2311645853074542,57,Season 4
Onyankopon,4,22,Thaw,2022-02-13,2,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,59,Season 4
Onyankopon,4,24,Pride,2022-02-27,2,-0.23213696774863335,0.05403610860419,1.352641570261242,60,Season 4
Onyankopon,4,26,Traitor,2022-03-13,4,-0.23310192992892553,-0.3328491962516242,-0.6122860386490656,8,Season 4
Onyankopon,4,28,The Dawn of Humanity,2022-04-03,1,-0.23310192992892553,-0.3328491962516242,1.3466992839184744,83,Season 4
Pastor Nick,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,2,-0.23082149254540252,0.10689237244147456,0.7904929806061127,20,Season 1
Pastor Nick,1,23,Smile - Assault on Stohess (1),2013-09-15,2,1.7041954051563972,0.6572745495067537,2.475413466404896,3,Season 1
Pastor Nick,1,25,Wall: Raid on Stohess District (3),2013-09-29,4,-0.23242202242157373,-9.315874824473158e-4,0.2305555250419773,27,Season 1
Pastor Nick,2,1,Beast Titan,2017-04-01,1,-0.23152266492716458,0.5692636406158188,1.3521860913135906,28,Season 2
Petra Ral,1,9,Whereabouts of His Left Arm - The Struggle for Trost (5),2013-06-02,2,-0.23317044828300826,-0.06207352663447756,-0.33029815342328567,73,Season 1
Petra Ral,1,15,Special Operations Squad - Eve of the Counterattack (2),2013-07-21,8,0.008775173137806694,-0.27690684998488396,-0.4737680486789955,80,Season 1
Petra Ral,1,16,What Needs to Be Done Now - Eve of the Counterattack (3),2013-07-28,3,-0.23310192992892553,-0.3328491962516242,-0.14687681443342102,2,Season 1
Petra Ral,1,18,Forest of Giant Trees - The 57th Exterior Scouting Mission (2),2013-08-11,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,22,Season 1
Petra Ral,1,19,Bite - The 57th Exterior Scouting Mission (3),2013-08-18,1,-0.23231222426010267,0.22105062911345486,-0.8936648636093687,81,Season 1
Petra Ral,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,3,1.701520114938463,-0.05941693186888447,-0.14464183845806441,23,Season 1
Petra Ral,1,21,Crushing Blow - The 57th Exterior Scouting Mission (5),2013-09-01,1,-0.23073281292245695,1.3288502798436128,1.3561476155421024,24,Season 1
Pieck Finger,3,15,Descent,2019-05-12,2,-0.232904540095691,-0.2457959433760332,-0.3289264515745066,46,Season 3
Pieck Finger,4,2,Midnight Train,2020-12-13,4,-0.23281687525598516,-0.27788150016498686,0.5098767972291118,67,Season 4
Pieck Finger,4,4,From One Hand to Another,2020-12-27,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,82,Season 4
Pieck Finger,4,5,Declaration of War,2021-01-10,3,-0.2328386947059846,-0.14821592112993115,0.2269744441041458,64,Season 4
Pieck Finger,4,6,The War Hammer Titan,2021-01-17,3,0.4117720850268707,-0.24170510812404428,-0.14423579828107985,68,Season 4
Pieck Finger,4,7,Assault,2021-01-24,7,-0.2331762796356634,-0.07484970984640456,0.7112528348710045,53,Season 4
Pieck Finger,4,8,Assassin's Bullet,2021-01-31,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,69,Season 4
Pieck Finger,4,11,Impostors,2021-02-21,2,-0.23253182058304478,-0.22291380407834951,-0.3342596776517975,70,Season 4
Pieck Finger,4,16,Heaven and Earth,2021-03-28,25,-0.23270701271745767,-0.08201883340918066,0.4541130640605177,56,Season 4
Pieck Finger,4,17,Judgement,2022-01-09,3,-0.23319328773436918,0.02818502990457128,0.6057016947694105,57,Season 4
Pieck Finger,4,18,Sneak Attack,2022-01-16,2,-0.23285935898704174,0.0901103407895151,1.3506608081469862,58,Season 4
Pieck Finger,4,19,Two Brothers,2022-01-23,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,71,Season 4
Pieck Finger,4,22,Thaw,2022-02-13,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,59,Season 4
Pieck Finger,4,23,Sunset,2022-02-20,1,-0.23310192992892553,-0.3328491962516242,1.347917404449428,6,Season 4
Pieck Finger,4,24,Pride,2022-02-27,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,60,Season 4
Pieck Finger,4,25,Night of the End,2022-03-06,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,7,Season 4
Pieck Finger,4,26,Traitor,2022-03-13,3,-0.23310192992892553,-0.3328491962516242,-0.14382975810409523,8,Season 4
Pieck Finger,4,27,Retrospective,2022-03-20,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,9,Season 4
Porco Galliard,4,2,Midnight Train,2020-12-13,6,0.08933507754897257,-0.28727715218783423,-0.3324819356260339,67,Season 4
Porco Galliard,4,3,The Door of Hope,2020-12-20,4,0.7353493111965301,0.02373772028629504,1.0685961322622934,5,Season 4
Porco Galliard,4,4,From One Hand to Another,2020-12-27,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,82,Season 4
Porco Galliard,4,5,Declaration of War,2021-01-10,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,64,Season 4
Porco Galliard,4,6,The War Hammer Titan,2021-01-17,6,-0.23321110939692452,-0.22850781462900263,-0.518747310856732,68,Season 4
Porco Galliard,4,7,Assault,2021-01-24,1,-0.23082149254540252,0.10689237244147454,2.474650824821594,53,Season 4
Porco Galliard,4,11,Impostors,2021-02-21,1,1.7026603336302246,0.16045385247766486,1.354622332375498,70,Season 4
Porco Galliard,4,16,Heaven and Earth,2021-03-28,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,56,Season 4
Porco Galliard,4,19,Two Brothers,2022-01-23,3,-0.2328386947059846,-0.14821592112993115,-0.5198136050718019,71,Season 4
Reiner Braun,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,6,0.4121615954283228,0.10927430312568413,0.7871917104156861,12,Season 1
Reiner Braun,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,2,-0.2327070770945141,-0.05589928356908466,-0.3269456894602507,1,Season 1
Reiner Braun,1,7,Small Blade - The Struggle for Trost (3),2013-05-19,2,-0.23382217227741164,0.5412874527380998,0.2312413759663668,15,Season 1
Reiner Braun,1,8,I Can Hear His Heartbeat - The Struggle for Trost (4),2013-05-26,4,-0.23073218836193315,1.1896112538358983,-0.04655724555707558,16,Season 1
Reiner Braun,1,17,Female Titan - The 57th Exterior Scouting Mission (1),2013-08-04,3,-0.2325755082616719,-0.03214491729580985,-0.5188991371726158,21,Season 1
Reiner Braun,1,18,Forest of Giant Trees - The 57th Exterior Scouting Mission (2),2013-08-11,6,-0.2330055117367499,0.1813475027207783,-0.3320247016764408,22,Season 1
Reiner Braun,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,2,-0.23310192992892553,-0.3328491962516242,0.7845506942633451,23,Season 1
Reiner Braun,2,1,Beast Titan,2017-04-01,3,-0.23310192992892553,-0.3328491962516242,-0.5162581210202746,28,Season 2
Reiner Braun,2,4,Soldier,2017-04-22,5,-0.23310192992892553,-0.3328491962516242,-0.4434587436728838,61,Season 2
Reiner Braun,2,5,Historia,2017-04-29,5,-0.23256688651892712,-0.21007958136276805,0.006137262996959469,30,Season 2
Reiner Braun,2,6,Warrior,2017-05-06,11,-0.2329030510817539,-0.1974466094609784,-0.48366629562556207,31,Season 2
Reiner Braun,2,7,Close Combat,2017-05-13,1,-0.23310192992892553,-0.3328491962516242,-0.8909214599118106,4,Season 2
Reiner Braun,2,9,Opening,2017-05-27,22,-0.23258842804995364,0.014280863563697267,-0.07530231312776711,33,Season 2
Reiner Braun,2,10,Children,2017-06-03,13,0.36243634046859635,-0.10398001794602843,0.3156386867328671,62,Season 2
Reiner Braun,2,11,Charge,2017-06-10,1,-0.23310192992892553,-0.3328491962516242,-0.8897033393808569,34,Season 2
Reiner Braun,2,12,Scream,2017-06-17,1,-0.23196171123716403,-0.11297841190507484,1.3613272603015678,35,Season 2
Reiner Braun,3,14,Thunder Spears,2019-05-05,11,-0.0571568917399997,-0.09411350414236232,0.025465488453177167,45,Season 3
Reiner Braun,3,15,Descent,2019-05-12,9,0.197399560612115,0.18650333294136498,-0.020499050819337943,46,Season 3
Reiner Braun,3,17,Hero,2019-05-26,3,-0.23294021596766967,-0.050876171557531324,0.22920942007950248,48,Season 3
Reiner Braun,4,2,Midnight Train,2020-12-13,17,-0.23253366897837585,0.032905072531235244,0.2948838899846085,67,Season 4
Reiner Braun,4,3,The Door of Hope,2020-12-20,14,0.320678518807013,0.3757290965760217,0.3917894381601929,5,Season 4
Reiner Braun,4,4,From One Hand to Another,2020-12-27,5,-0.23310192992892553,-0.3328491962516242,-0.8928725587636663,82,Season 4
Reiner Braun,4,5,Declaration of War,2021-01-10,9,-0.2328386947059846,-0.14821592112993118,-0.39360531736511917,64,Season 4
Reiner Braun,4,11,Impostors,2021-02-21,2,-0.23310192992892553,-0.3328491962516242,-0.3283173913090297,70,Season 4
Reiner Braun,4,17,Judgement,2022-01-09,1,5.572343616010886,1.595247247626753,2.477394228519152,57,Season 4
Reiner Braun,4,18,Sneak Attack,2022-01-16,3,-0.2327218570316717,-0.2595589348027744,0.23002150043347158,58,Season 4
Reiner Braun,4,19,Two Brothers,2022-01-23,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,71,Season 4
Reiner Braun,4,22,Thaw,2022-02-13,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,59,Season 4
Reiner Braun,4,25,Night of the End,2022-03-06,5,0.15413836131208133,-0.05660281322904463,-0.443215119566693,7,Season 4
Reiner Braun,4,26,Traitor,2022-03-13,4,-0.23280580859510255,-0.15084761347255893,0.7888935392835079,8,Season 4
Reiner Braun,4,27,Retrospective,2022-03-20,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,9,Season 4
Rod Reiss,3,1,Smoke Signal,2018-07-22,2,-0.23231222426010267,0.22105062911345483,-0.33288797580301843,36,Season 3
Rod Reiss,3,3,Old Story,2018-08-05,1,-0.23231222426010267,0.22105062911345486,0.22514550830577376,77,Season 3
Rod Reiss,3,6,Sin,2018-08-26,13,-0.23302047120658087,-0.10871103813110916,-0.8054693988774667,38,Season 3
Rod Reiss,3,7,Wish,2018-09-02,21,0.1357401744636096,0.03658263875884088,-0.4653616776822058,39,Season 3
Rod Reiss,3,8,Outside the Walls of Orvud District,2018-09-09,1,-0.23310192992892553,-0.3328491962516242,-0.8881780562142526,40,Season 3
Rod Reiss,3,10,Friends,2018-09-23,1,-0.23310192992892553,-0.3328491962516242,0.22910703253428558,84,Season 3
Samuel Linke-Jackson,4,26,Traitor,2022-03-13,3,1.0573041636507048,0.27674103216398227,1.355536800274684,8,Season 4
Sasha Blouse,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,12,Season 1
Sasha Blouse,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,3,-0.23325016022186648,0.6013234823550306,-0.14281290265969235,1,Season 1
Sasha Blouse,1,7,Small Blade - The Struggle for Trost (3),2013-05-19,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,15,Season 1
Sasha Blouse,1,8,I Can Hear His Heartbeat - The Struggle for Trost (4),2013-05-26,1,-0.23340958409958296,1.9281175003340467,0.24129876785547164,16,Season 1
Sasha Blouse,1,20,Erwin Smith - The 57th Exterior Scouting Mission (4),2013-08-25,1,-0.23196171123716403,-0.11297841190507484,1.3585838566040098,23,Season 1
Sasha Blouse,1,23,Smile - Assault on Stohess (1),2013-09-15,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,3,Season 1
Sasha Blouse,2,1,Beast Titan,2017-04-01,2,-0.23310192992892553,-0.3328491962516242,-0.3283173913090297,28,Season 2
Sasha Blouse,2,2,I'm Home,2017-04-08,10,-0.03926463598874758,0.15466157446105364,0.11890275382487138,29,Season 2
Sasha Blouse,2,5,Historia,2017-04-29,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,30,Season 2
Sasha Blouse,2,6,Warrior,2017-05-06,2,-0.23310192992892553,-0.3328491962516242,-0.8897033393808569,31,Season 2
Sasha Blouse,2,11,Charge,2017-06-10,1,-0.23196171123716403,-0.11297841190507484,0.2330685567627974,34,Season 2
Sasha Blouse,3,1,Smoke Signal,2018-07-22,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,36,Season 3
Sasha Blouse,3,3,Old Story,2018-08-05,1,-0.23310192992892553,-0.3328491962516242,0.2330685567627974,77,Season 3
Sasha Blouse,3,8,Outside the Walls of Orvud District,2018-09-09,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,40,Season 3
Sasha Blouse,3,12,Night of the Battle to Retake the Wall,2018-10-14,1,-0.23337600334525646,0.7502534822169622,0.23581196046035546,43,Season 3
Sasha Blouse,3,14,Thunder Spears,2019-05-05,1,-0.23310192992892553,-0.3328491962516242,0.22788891200333183,45,Season 3
Sasha Blouse,4,8,Assassin's Bullet,2021-01-31,3,-0.23353864780092148,0.08451633023886189,-0.14413341073586294,69,Season 4
Sasha Blouse,4,9,Brave Volunteers,2021-02-07,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,54,Season 4
Sasha Blouse,4,28,The Dawn of Humanity,2022-04-03,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,83,Season 4
Theo Magath,4,1,Other Side of the Sea,2020-12-06,15,-0.10355519015396814,0.2173680561523894,0.22914798755237237,66,Season 4
Theo Magath,4,2,Midnight Train,2020-12-13,13,-0.23268695294865518,-0.19932368120098778,-0.20118102107648844,67,Season 4
Theo Magath,4,3,The Door of Hope,2020-12-20,8,-0.23310192992892553,-0.3328491962516242,-0.6124766990448911,5,Season 4
Theo Magath,4,4,From One Hand to Another,2020-12-27,9,-0.2327024037132524,0.27692831241978694,0.2276511777324534,82,Season 4
Theo Magath,4,5,Declaration of War,2021-01-10,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,64,Season 4
Theo Magath,4,6,The War Hammer Titan,2021-01-17,16,-0.23277813958444787,-0.15126480084104393,0.3004805151609456,68,Season 4
Theo Magath,4,7,Assault,2021-01-24,1,-0.23082149254540252,0.10689237244147454,2.48013763221671,53,Season 4
Theo Magath,4,11,Impostors,2021-02-21,3,-0.23310192992892553,-0.3328491962516242,0.9763011218872178,70,Season 4
Theo Magath,4,15,Sole Salvation,2021-03-21,4,-0.23290450351171982,-0.1943742399103544,1.3479941951083407,75,Season 4
Theo Magath,4,16,Heaven and Earth,2021-03-28,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,56,Season 4
Theo Magath,4,17,Judgement,2022-01-09,8,-0.23290450351171982,-0.1943742399103544,0.09032290776093337,57,Season 4
Theo Magath,4,18,Sneak Attack,2022-01-16,5,-0.23291706302299517,0.01392039184155327,-0.4418127014543489,58,Season 4
Theo Magath,4,23,Sunset,2022-02-20,1,-0.23310192992892553,-0.3328491962516242,0.22514550830577376,6,Season 4
Theo Magath,4,25,Night of the End,2022-03-06,13,0.3632146060062597,0.2539080245674068,0.9209113361169868,7,Season 4
Theo Magath,4,26,Traitor,2022-03-13,13,0.06483130245394633,0.021534544692623853,0.0582721741489559,8,Season 4
Theo Magath,4,27,Retrospective,2022-03-20,9,-0.017705215831634626,-0.017599798768799746,0.3543337639795986,9,Season 4
Theo Magath,4,28,The Dawn of Humanity,2022-04-03,2,-0.23231222426010267,0.22105062911345483,-0.3261830478769485,83,Season 4
Thomas Wagner,1,4,The Night of the Closing Ceremony - Humanity's Comeback (2),2013-04-28,1,-0.23310192992892553,-0.3328491962516242,1.3558404529064516,1,Season 1
Thomas Wagner,1,5,First Battle - The Struggle for Trost (1),2013-05-05,1,-0.23310192992892553,-0.3328491962516242,1.3494426876160324,13,Season 1
Tom Ksaver,4,15,Sole Salvation,2021-03-21,23,0.019788354345268384,-0.07540444999819632,-0.06469079163527044,75,Season 4
Udo,4,1,Other Side of the Sea,2020-12-06,4,0.250838635960862,-0.2095234340693019,0.7879031582263799,66,Season 4
Uri Reiss,3,10,Friends,2018-09-23,8,0.2511951714138762,0.12127534862108899,-0.33041202316019846,84,Season 3
Willy Tybur,4,4,From One Hand to Another,2020-12-27,22,-0.0561932060379524,0.17856348780042963,0.2788541885017592,82,Season 4
Willy Tybur,4,5,Declaration of War,2021-01-10,42,0.13577790112323077,-0.009222733389126145,0.23123305971202765,64,Season 4
Willy Tybur,4,6,The War Hammer Titan,2021-01-17,15,-0.10372105644239273,-1.8975621583275558e-4,0.6799430412456791,68,Season 4
Yelena,4,8,Assassin's Bullet,2021-01-31,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,69,Season 4
Yelena,4,9,Brave Volunteers,2021-02-07,16,-0.23273165480751415,-0.11402044973689338,0.368406203626658,54,Season 4
Yelena,4,11,Impostors,2021-02-21,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,70,Season 4
Yelena,4,16,Heaven and Earth,2021-03-28,25,0.15446004734702923,0.12308225562432705,0.4086657939806859,56,Season 4
Yelena,4,17,Judgement,2022-01-09,2,1.7015201149384627,-0.0594169318688845,0.7924737427203685,57,Season 4
Yelena,4,18,Sneak Attack,2022-01-16,1,-0.23073281292245695,1.3288502798436128,1.3561476155421024,58,Season 4
Yelena,4,22,Thaw,2022-02-13,1,-0.23310192992892553,-0.3328491962516242,0.2370300809913092,59,Season 4
Yelena,4,24,Pride,2022-02-27,1,-0.23152266492716458,0.5692636406158188,0.22514550830577376,60,Season 4
Yelena,4,25,Night of the End,2022-03-06,11,0.4705814104428294,0.20777000872979232,0.3313437908930046,7,Season 4
Yelena,4,26,Traitor,2022-03-13,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,8,Season 4
Yelena,4,28,The Dawn of Humanity,2022-04-03,2,-0.23289998663768213,1.4370729763995882,0.2330685567627974,83,Season 4
Ymir,1,3,A Dim Light Amid Despair - Humanity's Comeback (1),2013-04-21,2,0.7353493111965304,0.023737720286295033,0.22712627042002964,12,Season 1
Ymir,1,6,The World the Girl Saw - The Struggle for Trost (2),2013-05-12,2,-0.23323896663709098,0.208702142982669,-0.33029815342328567,14,Season 1
Ymir,1,9,Whereabouts of His Left Arm - The Struggle for Trost (5),2013-06-02,1,-0.23310192992892553,-0.3328491962516242,0.22788891200333183,73,Season 1
Ymir,2,2,I'm Home,2017-04-08,6,0.08933507754897259,-0.28727715218783423,-0.3335994236137122,29,Season 2
Ymir,2,4,Soldier,2017-04-22,16,0.1299197851526083,-0.11902250028953662,-0.47182502376846785,61,Season 2
Ymir,2,5,Historia,2017-04-29,21,0.3196786172566831,0.029893433792158634,-0.4651004011395813,30,Season 2
Ymir,2,6,Warrior,2017-05-06,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,31,Season 2
Ymir,2,9,Opening,2017-05-27,16,0.00901642282887246,-0.16733009790451073,-0.3321074528064442,33,Season 2
Ymir,2,10,Children,2017-06-03,26,-0.23265735944461707,-0.013554759812987836,-0.4169695499899273,62,Season 2
Ymir,2,11,Charge,2017-06-10,11,-0.232994249443899,-0.2666668025137823,0.02502253553283032,34,Season 2
Ymir,2,12,Scream,2017-06-17,5,-0.23299880347842714,-0.005448695484891086,0.0051627665721964535,35,Season 2
Ymir,3,7,Wish,2018-09-02,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,39,Season 3
Ymir,3,21,The Attack Titan,2019-06-23,3,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,51,Season 3
Zachary Daz,1,14,Can't Look Into His Eyes - Eve of the Counterattack (1),2013-07-14,10,-0.2327070770945141,-0.055899283569084676,-0.3323700113270719,20,Season 1
Zachary Daz,3,5,Reply,2018-08-19,10,-0.2321481592820529,0.22946116545785888,0.003669252670322054,79,Season 3
Zachary Daz,3,6,Sin,2018-08-26,5,0.5409048291517945,-0.11269632542551249,0.0029680436141500174,38,Season 3
Zachary Daz,3,22,Beyond the Wall,2019-06-30,1,-0.2329673010680966,0.8470989188491841,1.3561476155421024,52,Season 3
Zeke Yeager,2,1,Beast Titan,2017-04-01,2,-0.23310192992892553,-0.3328491962516242,-0.8909214599118107,28,Season 2
Zeke Yeager,3,14,Thunder Spears,2019-05-05,2,-0.23168920204986437,0.03917933078085942,0.7904929806061127,45,Season 3
Zeke Yeager,3,15,Descent,2019-05-12,4,-0.2325096506773084,0.0825756727721851,-0.328849660915594,46,Season 3
Zeke Yeager,3,16,Perfect Game,2019-05-19,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,47,Season 3
Zeke Yeager,3,17,Hero,2019-05-26,6,0.41307144120169476,0.39898757125871737,0.6069710090729726,48,Season 3
Zeke Yeager,3,18,Midnight Sun,2019-06-02,2,-0.23253182058304478,-0.22291380407834951,0.22910703253428558,63,Season 3
Zeke Yeager,4,2,Midnight Train,2020-12-13,20,-0.03947012085242239,0.06823698039235572,0.11740923992299679,67,Season 4
Zeke Yeager,4,7,Assault,2021-01-24,2,0.7347792018506496,-0.08619767188697966,0.23108779464854146,53,Season 4
Zeke Yeager,4,8,Assassin's Bullet,2021-01-31,2,-0.23389404344508494,0.8347504327183981,-0.8916841014951128,69,Season 4
Zeke Yeager,4,9,Brave Volunteers,2021-02-07,3,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,54,Season 4
Zeke Yeager,4,13,Children of the Forest,2021-03-07,3,-0.2327938184190416,0.2451001172370049,-0.14464183845806441,74,Season 4
Zeke Yeager,4,14,Violence,2021-03-21,9,-0.23297523896317426,-0.3084191091020076,-0.26946252972639273,55,Season 4
Zeke Yeager,4,15,Sole Salvation,2021-03-21,12,-0.2326922295735661,0.18238719785879695,0.41737876676554386,75,Season 4
Zeke Yeager,4,17,Judgement,2022-01-09,2,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,57,Season 4
Zeke Yeager,4,18,Sneak Attack,2022-01-16,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,58,Season 4
Zeke Yeager,4,19,Two Brothers,2022-01-23,14,0.32019621245563856,0.022682733247585286,0.30856507586462295,71,Season 4
Zeke Yeager,4,20,Memories of the Future,2022-01-30,12,0.7345445065006622,0.09708133296269998,0.13643157886852955,65,Season 4
Zeke Yeager,4,21,"From You, 2,000 Years Ago",2022-02-06,7,-0.23295229441076462,-0.15148381477297357,-0.25151499092320745,72,Season 4
Zeke Yeager,4,28,The Dawn of Humanity,2022-04-03,5,-0.23310192992892553,-0.3328491962516242,-0.6683181795349354,83,Season 4
Zeke's grandmother,4,15,Sole Salvation,2021-03-21,1,-0.23310192992892553,-0.3328491962516242,-0.8936648636093687,75,Season 4
